MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_mean_13,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,F0_mean,F0_std,label,gender,filename
-42.90112772,-4.336118282,-4.672501065,-13.36180406,-20.60453833,-22.08692906,-21.71455324,-19.03496753,-15.19713204,-20.16324983,-21.47422649,-12.6495782,-4.179659982,7.114148592,6.552668442,7.669445584,9.21630617,9.088758762,12.52281591,10.63938545,9.865926547,10.42823511,11.29110403,11.07311111,8.857446429,10.64580239,179.3518144,27.09593438,lie,F,trial_lie_019_speakerF_segment04.wav
-64.90132006,-2.156284629,-6.400005555,-10.10764647,-21.35560525,-19.43268957,-17.79189978,-12.63925246,-9.83038242,-15.34785007,-18.52139718,-11.40865323,-4.957912539,56.42959295,6.45146081,7.929644355,10.29210886,13.61154002,14.64031875,13.8664902,13.14119291,14.17240259,11.97808308,13.25364559,10.46879907,10.36627287,188.1102187,17.87023993,lie,F,trial_lie_019_speakerF_segment05.wav
-39.28514967,-4.481032697,-7.562265196,-15.36156685,-23.25590714,-20.67363438,-17.55576793,-14.25159747,-12.17984144,-17.88040025,-22.34781176,-13.2163563,-4.430015472,7.093916892,6.398443429,9.113638065,8.779625938,9.059215116,13.14682784,12.49505461,10.54509549,12.56007735,12.92282174,10.41182533,10.75341581,12.73334117,190.4947005,15.27477044,lie,F,trial_lie_020_speakerF_segment01.wav
-40.42430581,-2.253076963,-3.392382158,-8.962235705,-21.14541535,-21.80177584,-21.040853,-20.9855489,-18.11770755,-16.50919477,-19.06590089,-13.18995425,-10.69870541,7.536580665,5.458010348,8.356910689,10.32240181,9.508405912,12.0657453,12.58407328,9.347372521,12.15294482,9.627008916,9.66493642,9.13641699,10.34050881,197.5547257,25.31233742,lie,F,trial_lie_021_speakerF_segment01.wav
-78.59605033,-2.871163455,-4.624770663,-9.025407713,-14.97493101,-15.46786451,-16.29763464,-14.76727667,-9.000422332,-9.046742175,-15.18431118,-11.41732846,-4.512716281,64.35154915,6.19190306,7.803161748,9.062283889,12.32660368,14.19476417,14.19859057,14.29436541,13.34786689,11.17364894,13.11086566,10.96506744,9.296840371,185.1444051,12.00024378,lie,F,trial_lie_021_speakerF_segment02.wav
-39.05816539,-4.204668821,-7.737933795,-14.36682936,-25.41545893,-23.61614909,-20.32954186,-14.40849692,-9.471656777,-15.61560668,-20.946179,-14.42978955,-9.019673764,7.699747131,6.194462698,8.100390557,8.55814168,9.617377738,12.42595832,9.518514473,10.29154153,12.34000162,12.61134943,11.14788392,9.971508695,11.60820245,205.5035382,23.43166158,lie,F,trial_lie_022_speakerF_segment01.wav
-40.70076111,-2.290946809,-5.613503488,-12.57013744,-23.90939128,-23.92550858,-21.4244735,-19.15137646,-14.97193581,-16.30723225,-18.49251987,-14.26716937,-7.917424294,8.095604114,6.316376061,7.788646758,8.627933248,9.840648711,13.44544622,11.58470973,10.95954893,10.59591687,11.90036819,11.16413901,9.434235136,10.68522587,186.2979863,18.65839952,lie,F,trial_lie_022_speakerF_segment02.wav
-40.32283277,-2.251016155,-5.322415301,-12.25358284,-23.03715582,-23.59008878,-22.23972249,-18.15862951,-13.2077254,-16.37391014,-19.87007353,-12.87517998,-6.330672485,7.77666587,6.713602551,8.284858427,8.954173858,9.56347606,12.17250533,9.985213354,12.73089539,14.09864797,11.60653177,9.612976209,9.579928876,10.738534,178.3135362,12.50674125,lie,F,trial_lie_022_speakerF_segment03.wav
-37.88174324,-3.648811221,-6.042051336,-10.36418458,-25.54901065,-27.8509372,-26.80113148,-14.00271963,-5.548062593,-12.82348178,-18.30135855,-15.24416228,-9.610769859,8.31006682,6.215434345,7.517492307,9.150655953,9.379811396,12.22682027,13.24117957,11.9603994,13.1987553,10.6070905,11.31003542,10.73211368,9.208696707,187.0582045,14.68583306,lie,F,trial_lie_022_speakerF_segment04.wav
-62.81268906,-1.529832437,-5.064495347,-8.472060356,-17.93161804,-18.16746575,-19.58104432,-19.49944124,-13.33726485,-14.9397733,-19.77375941,-11.10016563,-3.096874324,53.64550691,6.470221681,8.007029402,8.811395979,11.13103215,13.78034447,13.81770334,12.49063424,12.82224172,13.03042869,13.36034149,10.21860331,12.62868953,183.0147754,15.61806359,lie,F,trial_lie_022_speakerF_segment05.wav
-38.54219527,-5.4296748,-5.634990439,-12.63109269,-23.09129449,-24.76727789,-21.48594414,-13.16930271,-4.746426163,-9.802216629,-20.06583727,-15.68432398,-10.14566964,6.668475705,7.088497267,8.56358499,9.002473232,10.05802716,11.99782662,12.73504669,11.51483661,12.46023976,10.31783293,9.659388179,10.46187171,9.337883377,186.5596217,11.80971408,lie,F,trial_lie_023_speakerF_segment01.wav
-42.3389649,-3.078205463,-3.048786404,-11.3306445,-24.83271175,-25.95189518,-19.9897247,-16.64301765,-13.48084677,-15.28570855,-17.71873938,-13.34428384,-10.16496847,8.39165131,6.439522395,7.487382132,9.4761049,10.33371294,12.0732569,10.54078388,9.797267588,11.70546052,10.12564115,9.503161373,8.955579789,8.140305327,191.7868696,22.24326922,lie,F,trial_lie_023_speakerF_segment02.wav
-39.61582229,-4.068833782,-6.217642542,-13.99974514,-25.21993889,-24.76507076,-20.71309194,-14.30075937,-10.41126464,-15.4363807,-19.87641028,-14.36637752,-7.717237518,7.609811288,6.674992999,7.377090774,7.986654077,9.151464437,13.42182386,10.44754207,10.87564457,14.06078189,11.60296074,10.16167053,9.653008349,10.48464453,172.910645,8.549679247,lie,F,trial_lie_023_speakerF_segment03.wav
-38.32281532,-5.606670201,-4.301575337,-10.97064246,-22.5017167,-23.55437534,-19.30791418,-17.64337981,-12.77818327,-16.66939378,-20.46880926,-12.69638296,-7.841969845,6.31587517,7.043423927,7.540045049,9.648043333,9.518707884,13.13737342,11.52964567,11.51779347,12.48076239,11.47430511,10.02398522,9.198302184,9.5046962,175.6021549,14.9593123,lie,F,trial_lie_023_speakerF_segment04.wav
-41.33997917,-3.557115796,-4.95813544,-13.42768178,-23.01020274,-24.6243617,-21.69865878,-17.30799673,-11.80556868,-15.43491122,-20.43291069,-13.57640623,-6.682673194,6.761229083,7.506268082,7.125012587,8.21696423,10.98272606,11.22119511,11.44256859,10.96761735,12.34990697,11.16291011,10.22873475,9.117197143,10.14798263,178.2785823,10.46001133,lie,F,trial_lie_023_speakerF_segment05.wav
-117.1513093,-1.43465471,-2.426461096,-6.078814582,-10.19775723,-10.62581338,-9.124469312,-7.323891883,-5.825543468,-7.598897475,-9.19136752,-6.173360638,-3.820843946,71.79286049,3.834209136,5.401617843,8.6285522,12.66598481,13.78129033,11.83218132,11.25154418,10.28690097,10.98876993,12.07388867,9.611250443,7.462806058,187.3237644,26.88487669,lie,F,trial_lie_023_speakerF_segment06.wav
-37.40544156,-5.910337654,-5.442999336,-13.48503429,-22.41308431,-22.69570538,-23.27569006,-21.60759431,-13.75594928,-15.39975708,-19.8579653,-11.81965363,-4.173124088,6.698644029,8.450731642,9.61429008,9.513491157,9.851052702,13.34794102,11.11460122,10.92611513,12.47946295,11.5151681,10.74401893,11.13552044,11.51413725,196.405128,13.53503382,lie,F,trial_lie_024_speakerF_segment01.wav
-38.75864244,-3.353924814,-6.354153677,-10.90955968,-22.59131745,-23.54979265,-24.34227542,-20.06963646,-15.38898063,-20.01523938,-22.03214942,-12.29232674,-2.822454387,6.308431649,7.049807743,7.122305225,8.692233611,8.421550279,11.98253032,11.89271161,10.60808809,13.99662959,13.65173809,11.00797175,9.322706072,11.06995965,190.2956685,25.78595652,lie,F,trial_lie_024_speakerF_segment02.wav
-40.66293886,-2.946649285,-7.910545533,-15.1145667,-24.73629519,-22.98749557,-21.53262252,-16.67415516,-11.03026947,-17.34506909,-21.73019162,-14.19362957,-5.498421761,7.236451081,6.926174572,8.487732046,8.671801533,9.082284796,11.43431493,13.13108611,10.65905547,12.19426268,12.12139777,9.858497614,10.57091787,10.36353443,183.7996584,13.38969676,lie,F,trial_lie_024_speakerF_segment03.wav
-100.524105,-2.419709586,-2.50312675,-5.246780651,-13.91536133,-15.54736316,-14.18756606,-10.94577452,-8.293249019,-10.00999421,-11.96097232,-7.178460104,-2.793013624,71.36075235,5.631552669,6.921724662,9.132465424,13.45878917,16.01826548,15.25504242,12.60962455,11.53002211,13.28226835,12.96111136,10.57690621,8.45868085,177.6806868,18.63917523,lie,F,trial_lie_024_speakerF_segment04.wav
-41.4020607,-3.076039698,-5.177906292,-13.08370973,-22.49005371,-22.16293159,-20.00990409,-19.39760483,-15.70009613,-19.59899605,-21.11466401,-11.53703632,-5.293339033,7.084083205,6.525386031,9.061955257,10.01095736,10.28719278,12.66684434,10.31173397,11.17179265,12.02208678,11.12857065,11.08782752,9.580117402,11.84195759,190.777537,15.96935226,lie,F,trial_lie_025_speakerF_segment01.wav
-38.71406862,-1.94957421,-7.270214467,-12.24352951,-24.71767995,-24.66816087,-24.08835365,-20.82489707,-13.15250646,-14.75279361,-20.41304433,-14.48819591,-4.746239827,6.59918615,7.716101491,7.406803804,9.100245255,8.672301283,12.19695855,12.53256105,10.91709616,12.62630499,11.13513772,10.39319732,9.931670013,11.54852686,182.9808155,12.96677272,lie,F,trial_lie_025_speakerF_segment02.wav
-39.97455437,-3.27226079,-5.072775996,-11.72883758,-22.30972778,-25.55177615,-23.89603785,-18.92874551,-12.9529319,-17.05276835,-21.87823416,-13.82896706,-5.231351207,6.236058856,7.060919423,7.38026023,8.759250523,10.08904521,10.69883449,10.67095856,11.13236762,13.94843711,12.24472392,10.42676458,8.980077128,10.29461569,189.1367651,19.07965268,lie,F,trial_lie_025_speakerF_segment03.wav
-39.017434,-2.40607833,-5.148267176,-13.2854071,-23.10508772,-24.49639587,-23.36091608,-20.04949427,-14.17836257,-17.62481288,-19.91540772,-13.36932886,-5.043104604,7.132822342,6.808015821,8.89145454,8.538312942,9.92145377,11.17439539,12.24365001,9.914163494,12.6696105,12.22662121,10.10183114,10.56952887,11.31689759,188.4890593,10.46302167,lie,F,trial_lie_025_speakerF_segment04.wav
-39.02138467,-3.939528564,-5.502900677,-15.39446356,-25.23098246,-24.54659704,-19.85528291,-15.18609652,-9.759342936,-13.6531666,-19.8608481,-14.98708509,-8.612449492,6.453358985,7.162974092,7.575685887,8.881873156,11.23245366,11.24540561,10.80750751,10.47605953,11.0777966,9.879382343,10.27370448,10.10179812,9.866922962,191.9697444,27.06043508,lie,F,trial_lie_026_speakerF_segment01.wav
-42.64531013,-4.274477613,-6.276637699,-14.20496764,-21.927473,-19.30120451,-18.02746651,-16.48145442,-14.47529126,-17.36202625,-22.04342595,-13.45685856,-5.54506164,6.673613074,5.954737516,8.017404178,8.879283283,9.568552817,12.1881219,11.02580529,11.12170754,11.98309156,10.89900304,10.41186695,10.30222941,9.997587317,180.4838528,27.99760487,lie,F,trial_lie_026_speakerF_segment02.wav
-53.83280568,-3.74356154,-3.618185923,-9.553047335,-20.1207156,-22.06747723,-19.5029038,-16.88325619,-14.08230716,-16.83498953,-19.02394435,-10.09694135,-4.006656865,45.85529944,5.649338399,8.403612839,10.02574549,11.12779679,13.49897451,11.78148495,12.59194675,11.52082134,11.76975683,11.18962907,9.649416758,10.63935272,188.6518395,11.41838583,lie,F,trial_lie_026_speakerF_segment03.wav
-39.20817035,-2.254924856,-8.662965415,-15.41712115,-26.52135742,-23.06520334,-19.44953961,-14.12623258,-10.34356017,-17.81580262,-23.14285126,-16.45995479,-4.849579171,6.613185883,6.33925164,8.239232757,8.415432024,9.707809172,13.19112908,13.31451321,11.37108595,13.72461813,11.69318544,10.30586326,10.27621501,11.04422591,180.3233952,15.68027457,lie,F,trial_lie_027_speakerF_segment01.wav
-38.16789276,-3.347350335,-5.439738393,-13.01766918,-23.77100838,-26.48182488,-23.91621626,-19.50276113,-11.31888363,-16.04548138,-20.79067749,-15.13356281,-6.698194346,6.682916532,7.797303209,8.877640668,9.201091796,10.90553121,10.81015746,12.06105791,10.53467082,12.44580685,11.97425672,10.78893552,10.74376863,11.68417377,201.3780233,22.81723771,lie,F,trial_lie_027_speakerF_segment02.wav
-43.24522063,-5.022577782,-8.450574228,-16.35301808,-23.00585027,-20.03784769,-19.55027175,-15.59754919,-10.66893795,-13.33798768,-19.87826774,-15.17165848,-8.998905325,8.280368128,7.449605951,9.152036627,9.612610178,8.810104755,11.85840062,13.62125641,11.79441918,14.52934269,10.65310124,10.61416875,10.90152642,9.811912132,197.3855089,24.52344163,lie,F,trial_lie_027_speakerF_segment03.wav
-40.88155099,-4.670278134,-7.411205481,-13.64567459,-22.01887517,-20.94977423,-21.41119221,-15.51495773,-8.797296451,-16.06725574,-23.92414811,-15.79555998,-6.272527816,6.910320974,6.044857155,8.482620475,8.083356706,9.282801341,12.8281741,11.51778324,11.69560893,13.113217,11.22596643,10.98335104,9.941126269,10.00081332,188.0714786,18.49163,lie,F,trial_lie_028_speakerF_segment01.wav
-41.88697654,-2.998463,-6.201719984,-12.02018288,-22.11358902,-21.57842528,-20.98450129,-16.68611079,-13.43512501,-18.79665071,-23.26387341,-13.50244915,-4.447691801,8.142722865,5.216820743,8.841034528,8.730360191,8.702220034,12.40447372,11.19598281,11.52122326,12.63896012,10.86533034,10.97633033,9.918754835,11.84522235,196.5630226,19.11201639,lie,F,trial_lie_028_speakerF_segment02.wav
-103.8485702,-2.055118645,-0.361828512,-5.645325171,-11.23251175,-15.25241721,-12.77496189,-11.24283337,-8.128335712,-9.375276627,-11.81099178,-7.806057228,-4.594755091,68.99413862,6.696033295,4.851581908,8.688729369,12.80947624,16.27959742,14.12081239,12.73662419,11.56879335,11.20368545,12.78940611,10.6432159,9.10305152,197.1586193,16.39297037,lie,F,trial_lie_028_speakerF_segment03.wav
-41.91778682,-5.078334655,-6.302759627,-12.31257952,-23.7503225,-24.27626923,-20.30057306,-16.52031756,-16.34641237,-17.67338535,-20.62504156,-13.56088153,-4.126867178,6.248729796,6.3140162,7.272453493,8.606504546,7.854897293,11.61530282,11.28370287,11.527799,11.81379177,12.19066471,10.14478585,9.369627372,9.447434819,178.3408875,13.22305896,lie,F,trial_lie_029_speakerF_segment01.wav
-48.15677179,-4.658636947,-5.944995808,-12.3775859,-22.51461297,-21.98812062,-17.77249911,-17.97288122,-17.37535114,-17.10894169,-20.49671888,-12.76869648,-4.571521268,30.17762873,6.501561653,8.095664892,9.762192543,10.0155204,13.10997443,10.08211958,10.23483825,11.99751889,12.02948844,10.51399924,10.39679619,10.57101725,171.3975012,18.00955616,lie,F,trial_lie_029_speakerF_segment02.wav
-40.05656988,0.174733105,-7.502497015,-11.53284042,-22.73741131,-22.47865215,-25.72584025,-19.96040278,-13.32973788,-17.16364916,-21.86543093,-15.0621042,-5.752295113,7.661023889,5.817400654,9.132441431,9.178259251,8.644623474,11.84750453,11.26563231,12.43019936,14.21476917,11.27378372,10.69198795,10.2628741,12.52007092,197.1777805,16.14064246,lie,F,trial_lie_030_speakerF_segment01.wav
-39.50773885,-4.623349347,-8.136214265,-14.25716323,-23.56466981,-24.34824762,-23.89797921,-12.40800874,-4.834162623,-13.94665922,-23.24498804,-14.53377111,-3.882859971,9.028036327,5.733312076,8.794851116,9.703724416,9.171683488,11.36958402,12.05839218,11.68874726,12.53759373,10.47019186,11.44790231,10.36689848,9.546591004,199.7741671,22.10690123,lie,F,trial_lie_030_speakerF_segment02.wav
-42.75766869,-2.433874976,-4.161396334,-12.27274992,-20.08489056,-21.38019717,-21.91005393,-18.51700252,-13.31729078,-17.54583772,-23.63049974,-14.64012281,-6.756668745,7.061166294,6.184716913,8.687617831,7.928273982,9.451533634,11.388191,10.82711222,10.52541618,11.04255685,10.37050705,10.50253004,9.822274436,9.836883984,177.1737103,30.55006516,lie,F,trial_lie_030_speakerF_segment03.wav
-105.2599826,-0.879439782,-2.326766192,-3.940219179,-12.36947793,-15.49061433,-16.01333207,-11.43115514,-9.452447027,-10.90521652,-9.88749147,-4.439160233,-1.630473119,72.06719178,5.413928898,5.554913138,6.885131657,12.94157548,16.3395068,17.03615482,13.21331555,13.13498088,12.60753738,12.15566828,7.124203488,8.215441528,190.7415026,10.72865975,lie,F,trial_lie_030_speakerF_segment04.wav
-40.62572565,-2.909735408,-5.356196986,-12.41856992,-23.00909868,-21.45296055,-20.08836592,-18.57636585,-14.93799108,-18.52080986,-23.00031297,-14.52168654,-4.725725505,6.62298124,5.582198698,7.893071546,9.057851756,9.429313709,12.13351394,11.440415,11.38594769,11.96781712,10.26436274,10.66732117,9.870257686,10.47169066,186.3224156,8.008178168,lie,F,trial_lie_031_speakerF_segment01.wav
-75.25318841,-1.769779235,-3.154434827,-7.467257512,-16.93215567,-17.19607694,-17.10431017,-14.17001011,-10.06969388,-12.31617841,-16.02754796,-10.60019964,-6.01340501,64.66828977,5.048204112,6.100398801,8.979717493,12.83115527,13.55254527,14.07028366,12.37385046,12.24025727,13.33597215,13.13227379,11.4607114,11.04645512,194.5994,29.66129061,lie,F,trial_lie_031_speakerF_segment02.wav
-39.64626813,3.321779139,-1.429027796,-0.200092388,-17.34859731,-11.1039076,-16.34300138,-14.69987055,-14.65847841,-13.06540865,-7.217010526,-11.00564884,-8.595963554,5.849059191,5.046143687,6.746103157,9.873656113,10.35972117,11.93734671,10.83970395,11.27886088,8.881820803,10.87487478,12.3617837,11.66999245,9.535226029,219.2434422,42.12583706,lie,F,trial_lie_032_speakerF_segment01.wav
-38.56576574,1.660299157,-3.052272286,-2.346525518,-14.68150083,-6.030709815,-14.98692931,-14.98881291,-11.75739059,-10.71563477,-5.839056291,-9.831673543,-8.56090178,6.968397535,5.684595573,7.601020158,9.641629985,8.810142435,13.91304528,12.27076779,10.68477504,10.73416054,11.43038751,12.10149035,10.62421986,9.080674505,218.0482179,33.85747375,lie,F,trial_lie_032_speakerF_segment02.wav
-60.04422654,2.736851767,-0.546557924,0.097838475,-11.59860829,-7.309574924,-16.61787983,-12.42565842,-8.399324997,-7.284412531,-2.421601839,-5.542594904,-3.763051397,46.80370362,4.429017446,5.583047388,7.887715373,8.645578996,12.5235458,12.91876706,9.556855747,9.707827495,9.052702438,9.430994746,9.482706998,8.781791235,181.5799157,19.43323952,lie,F,trial_lie_032_speakerF_segment03.wav
-40.01310271,10.96856028,7.427528037,8.142078938,-3.920994679,-1.105831285,-1.155907407,-4.803263539,-9.348611837,-6.979968617,-6.067330767,-9.051779297,-16.53020812,7.906137872,8.721920982,9.774290903,12.690517,11.55608267,12.5323007,14.89054775,12.01167739,12.77034154,10.48047656,11.83161898,12.28752081,9.57008127,131.2813041,22.61547853,lie,M,trial_lie_033_speakerM_segment01.wav
-41.09112879,8.49510075,9.448808226,11.42155107,-1.277326952,-2.825774262,-3.236723052,-3.617689647,-8.885088946,-8.665180814,-6.130366301,-5.459104677,-11.98435612,7.973158973,9.318844486,8.571530486,12.61879247,13.88704484,14.18996833,15.24040337,11.38066152,11.60472501,10.82905032,10.47576726,11.03239327,10.2079139,136.9380373,22.23388659,lie,M,trial_lie_033_speakerM_segment02.wav
-36.49595426,8.203905334,5.060801523,5.176890208,-7.389069961,-5.103862508,-5.259173668,-5.458773866,-9.969906905,-10.5149607,-9.903217861,-10.70735502,-13.45049534,6.739522903,8.083178361,8.798706533,11.72370341,11.90546591,12.14866843,15.96228776,12.8621106,12.94091948,11.36995422,10.67343225,11.85656215,10.94889348,183.582174,47.23635369,lie,M,trial_lie_033_speakerM_segment03.wav
-40.6026257,6.166131615,10.73659441,15.28736502,1.799678186,-4.346097631,-7.342392166,-5.217177272,-6.85529478,-11.72754881,-9.443172878,-5.789618721,-11.73286784,7.143555358,9.079270504,8.22130462,12.10823969,12.27100738,12.21940734,12.31295173,10.81016913,12.54256241,11.12480707,9.91124956,10.74732703,9.381056158,132.2470212,31.2351232,lie,M,trial_lie_033_speakerM_segment04.wav
-36.91860163,5.87417787,6.926351303,9.089190332,-1.547840814,-4.683066951,-11.59455519,-9.877017463,-7.481240681,-8.230928618,-6.810357055,-6.600452418,-14.48233693,6.119745819,5.971748023,8.586063,12.71893468,10.12742042,11.08300106,13.43445779,10.74740494,12.994591,12.39878568,11.11756545,11.59020689,10.38575004,192.5241811,48.165262,lie,M,trial_lie_033_speakerM_segment05.wav
-105.9746072,6.975485282,4.172434579,5.89388447,-0.779132529,0.096215023,-1.697930419,-2.581471249,-1.778049818,-3.582000763,-5.018919455,-4.911239261,-7.799736293,70.35532055,9.111114099,6.870179994,10.51456009,10.36837397,8.272940425,9.988783135,9.333925737,9.173711403,9.109185444,9.74569129,9.895023828,10.81289888,153.1208646,16.68876248,lie,M,trial_lie_033_speakerM_segment06.wav
-44.94608392,16.19493284,8.933317217,15.33068248,-1.528066642,-4.281760944,-4.89492999,-8.79734887,-16.74885308,-12.87412804,-11.56655738,-15.67832279,-12.83129451,6.00785193,7.742426763,8.819617016,9.933008794,9.44555422,12.14506225,11.16134022,10.65164341,11.85960345,10.30334341,11.70983152,9.673991312,10.62634164,156.1484092,31.34191473,lie,F,trial_lie_034_speakerF_segment01.wav
-44.59593101,15.74965957,8.181136196,13.78885156,-0.455461257,-4.40726104,-7.341845731,-6.573587802,-12.64639971,-12.89071769,-11.17488903,-13.00774205,-10.35591737,5.232562303,8.351296484,9.330383368,9.270886473,7.967782982,12.14625328,10.68407734,11.70183635,11.06052282,11.29576825,10.26175992,8.211766478,8.199237592,143.2087891,16.29092289,lie,F,trial_lie_034_speakerF_segment02.wav
-49.45839121,15.7131514,10.93630872,12.05219609,2.842362826,-1.215727177,-6.861350118,-6.514768765,-14.74962682,-11.82216961,-12.00388748,-14.7880537,-10.843054,16.46108922,8.908066135,9.865194556,8.688596829,9.11671743,12.83851392,10.7533525,10.08231774,9.294960468,9.933645986,10.9957704,9.658396431,8.412031142,147.2546331,22.67247198,lie,F,trial_lie_034_speakerF_segment03.wav
-44.78272439,-4.752045476,-7.187573865,-4.52967564,-17.22744783,-13.42551318,-23.54050746,-23.51234413,-14.3957723,-9.530785767,-8.949208248,-10.33406472,-6.298269371,12.17550964,8.793628326,9.854053619,14.25625564,12.73618793,16.14640617,16.20653351,11.72586529,13.40915662,10.738163,10.77627368,10.55601403,9.950185991,195.1505336,24.76865343,lie,F,trial_lie_035_speakerF_segment01.wav
-46.05023742,-5.078729523,-6.239525579,-6.348046513,-21.12416589,-13.80477067,-20.07217107,-18.92270986,-15.83320005,-13.67960361,-9.820707974,-10.18497949,-6.642966972,13.69522389,8.726489018,10.38568681,14.06044607,13.70313185,14.07386745,15.07920886,14.6928383,15.94496467,13.15122639,11.11223308,10.96557982,10.51438904,206.8711128,40.67249987,lie,F,trial_lie_035_speakerF_segment02.wav
-41.44601182,-5.153604623,-8.81672393,-8.528192843,-21.77800988,-14.05609878,-20.82108082,-19.98386587,-16.24352205,-12.16836343,-9.932229449,-10.54593525,-5.373489849,12.26097246,8.763523338,10.90216659,14.7911115,13.53928185,19.02335085,16.53588578,13.44927965,14.72147025,13.00687592,11.52785211,10.36270596,9.985477397,188.2655811,31.80479064,lie,F,trial_lie_035_speakerF_segment03.wav
-42.85906916,-5.38349724,-8.545155474,-7.73683078,-23.01847237,-15.82478653,-22.64406922,-15.1670443,-13.38241861,-14.42348599,-10.55537224,-8.460338605,-2.071559291,12.82745636,8.971053557,9.791111772,13.68282733,13.59453006,16.57584672,16.09547108,14.01282713,14.01087892,12.03197635,12.85270609,10.69638754,9.843843266,196.1690425,33.77470028,lie,F,trial_lie_035_speakerF_segment04.wav
-107.1485301,-3.086991015,-4.172837557,-3.914699631,-10.33629193,-7.619987651,-11.59472724,-10.44634251,-9.030121096,-8.272128873,-7.679575695,-5.754770004,-2.342491664,71.11445005,6.024856299,7.67791569,9.717653989,13.14131628,14.31349491,15.66828434,14.81161259,14.06505114,12.69583221,11.24370008,8.77673052,8.16837237,186.2482997,36.93219835,lie,F,trial_lie_035_speakerF_segment05.wav
-40.98225186,1.57543853,-4.336367446,-3.387657645,-18.42070496,-18.70742497,-22.82468662,-6.064242827,-0.022049984,-4.409469267,-8.222615878,-3.15938802,3.325195887,6.309069903,5.500820743,5.503538543,6.757552961,9.395802216,12.52205798,13.07348299,9.965815368,11.79177117,9.690781185,12.4083596,11.90753738,10.88228871,216.3409077,50.58681393,lie,F,trial_lie_036_speakerF_segment01.wav
-41.57716205,2.975144041,-3.423959543,-2.049490304,-17.82074571,-17.76470061,-24.39945413,-10.17676212,-4.821477455,-6.741514677,-9.324008964,-8.673458667,-3.625527886,6.116833514,6.043367742,5.034807451,7.468929207,9.575496464,13.16376611,13.42104137,8.295471009,11.27174129,11.18215643,10.93479342,9.890963543,9.921436638,263.230775,15.63489893,lie,F,trial_lie_036_speakerF_segment02.wav
-40.65032965,2.486985884,-4.290353845,-3.727692136,-19.85381197,-16.3644721,-22.11733033,-8.277065569,1.04603728,-2.536555745,-8.964207221,-7.688332567,0.496329775,5.484730907,6.345778308,5.815896703,6.980591976,9.787381776,12.69185961,13.17428858,10.31699117,11.85472302,11.3835494,11.47093712,11.79500184,11.97997612,223.9945715,49.3893777,lie,F,trial_lie_036_speakerF_segment03.wav
-129.7398141,2.48824701,-2.106905984,-2.551856535,-9.358944311,-5.674209174,-7.315801694,-3.482148787,-0.435425982,-0.663526828,-2.87113151,-3.668857635,-1.167779666,70.30705279,4.045145096,3.896127237,5.180513663,14.32127914,10.42644638,11.23100392,7.417670594,6.60249222,5.736876493,7.695589527,7.781560979,5.54856519,281.386269,12.51843284,lie,F,trial_lie_036_speakerF_segment04.wav
-41.56916233,-2.777092383,-6.770426274,-16.03954334,-18.71448953,-14.84538683,-14.12826156,-22.42254251,-16.64483708,-13.02330065,-9.997842702,-12.52602074,-9.324933873,8.903668067,5.542851382,9.583298281,11.60564994,9.580025822,12.37236554,15.56449859,13.25376336,15.53788039,13.18547317,9.898036221,13.11579699,12.42310682,183.0323895,16.06986092,lie,F,trial_lie_037_speakerF_segment01.wav
-40.86918508,-5.13680479,-3.243456135,-12.47162705,-18.79466771,-19.72576197,-15.71517054,-14.83945774,-11.42814582,-13.2869137,-13.65094438,-10.25810593,-7.318561476,10.58891212,6.579459286,8.149147333,10.51577106,9.215870937,12.38439331,11.28541217,11.56197235,13.12927821,12.15904271,10.89156257,11.29976919,11.09659974,187.746975,21.90899359,lie,F,trial_lie_037_speakerF_segment02.wav
-123.6158664,-1.798316929,0.218464201,-2.580763547,-7.931723,-10.51697577,-9.111273498,-9.363988583,-6.814673571,-6.253846401,-3.992695402,-3.796967607,-3.591178619,72.30891225,4.330394801,5.198371445,7.713694302,10.79233381,14.44675254,12.4393701,13.18738713,11.66758746,10.93890879,7.596490886,8.212151394,8.596593656,188.7963187,13.12260739,lie,F,trial_lie_037_speakerF_segment03.wav
-40.0589803,-4.226373636,-6.749013162,-17.93975434,-22.87095662,-13.58163778,-6.441753439,-16.74075309,-18.19644465,-14.74185466,-12.48958603,-12.48843876,-8.308126361,7.220550785,7.187010918,9.938736041,11.7628326,11.84835144,11.76278202,16.48867522,13.76220787,14.20797676,14.18818892,10.589562,12.44139161,12.0050858,184.2566547,16.39989901,lie,F,trial_lie_038_speakerF_segment01.wav
-78.68177426,-1.404819757,-5.038656553,-13.69633096,-18.07712123,-10.96106759,-5.977685096,-15.25822793,-15.04354853,-10.71842066,-7.467146812,-8.6864757,-7.004476981,64.88107924,5.101555009,7.69782371,12.13030515,13.54003946,10.92773604,11.72502856,12.40073684,14.10520739,11.43946798,9.704104885,10.46676384,11.16462132,178.9703236,13.63548894,lie,F,trial_lie_038_speakerF_segment02.wav
